year,member,tas_global,tas_gis_south,tas_gis_all,scenario
1850,r10i1p1f2,288.028463659632,262.49242853403,256.78053744190123,historical
1851,r10i1p1f2,287.9930930507983,264.21979815038657,257.7524810324118,historical
1852,r10i1p1f2,288.24363011462896,263.87648504411305,258.00083452562035,historical
1853,r10i1p1f2,288.4386545007793,262.44263543862536,257.296304853593,historical
1854,r10i1p1f2,288.2750537359937,264.4911072692368,258.7699021492038,historical
1855,r10i1p1f2,288.0784688992703,264.9507673900084,258.22029888076304,historical
1856,r10i1p1f2,288.16425139268046,262.90801188041456,257.18830942896386,historical
1857,r10i1p1f2,288.2161478207313,262.6552206289212,256.73110588653793,historical
1858,r10i1p1f2,288.1804603366924,263.46645902029195,257.77082174822095,historical
1859,r10i1p1f2,288.1806262343215,265.0821174803104,258.99980055035655,historical
1860,r10i1p1f2,288.0292281169093,263.892394826366,257.84194975110546,historical
1861,r10i1p1f2,288.01626621969785,263.94399726110817,258.0068591752377,historical
1862,r10i1p1f2,288.08139314002267,264.52801073588444,258.1153518601577,historical
1863,r10i1p1f2,288.1876039480392,263.40818985399216,257.93151254372606,historical
1864,r10i1p1f2,288.2174814080397,262.7972485796356,257.29616846914416,historical
1865,r10i1p1f2,288.15052907860854,264.3306653355539,258.0632026208477,historical
1866,r10i1p1f2,288.2391027371698,265.4867498421815,258.34667042486103,historical
1867,r10i1p1f2,288.297525959654,264.3442362187266,257.97722094063704,historical
1868,r10i1p1f2,288.2758123122205,264.60342981890483,258.72144120435195,historical
1869,r10i1p1f2,288.2384040177234,263.74471663252257,257.73348304123215,historical
1870,r10i1p1f2,288.22175181441105,264.04785797825303,258.3089693994039,historical
1871,r10i1p1f2,288.08575398838894,265.69898475125206,259.6386855553273,historical
1872,r10i1p1f2,288.1280217241563,264.425528106214,257.8910278355534,historical
1873,r10i1p1f2,288.26439165095127,264.72972944481523,258.67130437732067,historical
1874,r10i1p1f2,288.0937513720172,263.34342286178514,256.99812961037526,historical
1875,r10i1p1f2,288.0745932443782,264.0331239015461,257.60095106017025,historical
1876,r10i1p1f2,288.18750582699306,264.5321149419661,258.52410470700465,historical
1877,r10i1p1f2,288.1787203319956,266.48617250375924,259.3870510774827,historical
1878,r10i1p1f2,288.2112308156272,264.24564642308917,258.70325146854776,historical
1879,r10i1p1f2,288.1323999634839,263.97062770669874,258.4596326705534,historical
1880,r10i1p1f2,288.03278480181507,264.96101643906485,257.9736712001293,historical
1881,r10i1p1f2,288.03460588171583,264.014893306117,257.65236638212605,historical
1882,r10i1p1f2,288.35914773153894,263.2432243906288,257.8621698364733,historical
1883,r10i1p1f2,288.47256517299843,263.530400951554,257.53914864716285,historical
1884,r10i1p1f2,287.7546722529465,262.08502909601606,256.515358673113,historical
1885,r10i1p1f2,287.80078405138465,263.7049647640046,256.8391854445956,historical
1886,r10i1p1f2,288.0959911773002,264.5027006649428,258.4903331881973,historical
1887,r10i1p1f2,288.0841038560031,262.91858381960367,257.25096717485417,historical
1888,r10i1p1f2,288.21057627619274,265.1009893314717,259.21363846874107,historical
1889,r10i1p1f2,288.295387922862,265.2295619162884,259.46106613172003,historical
1890,r10i1p1f2,288.5082851937422,265.1454326808124,259.4629506067195,historical
1891,r10i1p1f2,288.2041731392184,263.09028392186974,256.93711890021,historical
1892,r10i1p1f2,288.03242288821355,263.67826848660235,257.45615052198457,historical
1893,r10i1p1f2,288.036763495951,264.1962228867029,257.8574805299724,historical
1894,r10i1p1f2,288.30560282579927,264.6370327176454,258.5440396453717,historical
1895,r10i1p1f2,288.38965651124454,263.46705052506036,257.9318802815696,historical
1896,r10i1p1f2,288.2891087749462,264.3471710536971,257.6573087282759,historical
1897,r10i1p1f2,288.19868322411156,263.7687246510862,258.07379429880115,historical
1898,r10i1p1f2,287.9584045189649,264.3971897615667,257.64475811474574,historical
1899,r10i1p1f2,288.1434358414041,264.88618683784557,258.78501692903393,historical
1900,r10i1p1f2,288.3536303158746,262.9944469541738,257.4223261454321,historical
1901,r10i1p1f2,288.3827945006093,263.2691782105846,257.73999026021005,historical
1902,r10i1p1f2,288.05605400856496,264.3000244866981,257.8434357725428,historical
