component,y0,y1,years,imbie_cm,imbie_sd,target_cm,target_sd,z_target_vs_imbie,ladrillo_cm,ladrillo_p05,ladrillo_p95,z_ladrillo_vs_imbie,brick20_cm,brick20_p05,brick20_p95,z_brick20_vs_imbie,imbie_rate_cm_yr,target_rate_cm_yr,ladrillo_rate_cm_yr,brick20_rate_cm_yr,provenance
AIS,1979,2023,45,1.327631111,0.1425088056,1.3160572171680567,0.18337573643819047,-0.04983591772662141,1.2968259057063694,1.2657250540015998,1.3248835634967435,-0.21446307333132827,1.5873337675859092,1.5619550433542608,1.7111474567180425,1.7365634756303636,0.02950291357777778,0.029245715937067925,0.02881835346014154,0.035274083724131315,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
AIS,1979,2008,30,0.6516805833,0.09488416670000001,0.6401066894680566,0.11478690021141513,-0.07771558958968254,0.6512932096936748,0.6963958874326814,0.6085898111405578,-0.00393008560573618,0.9492453565311705,1.0769824768328171,0.8120280600760607,2.390976378168559,0.02172268611,0.02133688964893522,0.021709773656455825,0.03164151188437235,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
AIS,1979,1991,13,0.1705684167,0.048183416699999995,0.1589945228680566,0.05476921918229412,-0.1586610245510387,0.18220446723925,0.24133135139797332,0.12399076524519037,0.19410427494379506,0.4168675221246081,0.5784902676493531,0.2736211660055233,2.35819671624929,0.013120647438461539,0.01223034791292743,0.014015728249173076,0.032066732471123696,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
AIS,1992,2002,11,0.24247141659999993,0.06555187725357871,0.2424714165999999,0.09226464418093,-2.452329602062849e-16,0.2430569410145934,0.264866309121044,0.22575489864807752,0.008788872028991424,0.317240773775617,0.39524752657166723,0.256730710077414,0.9597132981902595,0.022042856054545448,0.022042856054545448,0.02209608554678122,0.02884007034323791,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
AIS,1992,2020,29,1.1268191663000002,0.10636411649473357,1.1268191663000002,0.15276086789759014,0.0,0.9726742374043383,0.9002001121239994,1.042790110832219,-1.3420805017462123,1.035847292240057,0.915772378159778,1.2474913267304333,-0.6207220045065426,0.03885583332068966,0.03885583332068966,0.033540490944977186,0.03571887214620886,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
AIS,2003,2010,8,0.3515246945,0.05351964761634974,0.3515246945,0.05326766161743944,0.0,0.3028259971279997,0.25555437236841266,0.3460599137315859,-0.809275300216397,0.291030188189922,0.16348085787390002,0.3951159785952411,-0.6840307156354055,0.0439405868125,0.0439405868125,0.03785324964099996,0.03637877352374025,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
AIS,2011,2017,7,0.3890604442000001,0.05104668543938779,0.38906044420000013,0.04531508444014152,8.132490789051925e-16,0.2913809433777413,0.2579434541342445,0.32196357495518324,-1.7880254084810816,0.2927901515619343,0.2771571275906853,0.4135848554383887,-1.4638066896236261,0.05558006345714287,0.05558006345714288,0.04162584905396304,0.041827164508847756,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
AIS,2018,2023,6,0.17400613900000006,0.09066395447948677,0.17400613900000006,0.11217980199216637,0.0,0.277357556946785,0.2460295669799254,0.30711441091670655,1.1167626512152362,0.26940513193382776,0.1475792636686552,0.37209474660147546,0.840694536339225,0.029001023166666678,0.029001023166666678,0.04622625949113083,0.044900855322304624,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
AIS,2020,2023,4,0.06536613899999999,0.08498517571082277,0.06536613899999999,0.1,0.0,0.18723313689181464,0.16521646297503678,0.20861106013917174,1.4170148006707235,0.1790101449722331,0.09351904157843793,0.25251956266895226,1.162412755067256,0.016341534749999997,0.016341534749999997,0.04680828422295366,0.04475253624305828,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
GIS,1972,2023,52,1.721151609,0.1298206221,1.9595986759789532,0.1744812614619114,1.09641434114746,2.165080828603891,2.1334025112575845,2.149280270857871,3.4171981392641224,2.812039107126054,2.7645667837479113,2.9938678556921863,7.403554294611099,0.03309906940384615,0.03768458992267218,0.04163616978084406,0.0540776751370395,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
GIS,1972,1991,20,0.1289482153,0.0819832133,0.2209692001342777,0.12009077726486272,0.6328534327436259,0.498507980173474,0.5895641268116678,0.39732772033363223,3.670834619208142,0.9959576707104845,1.119892608124181,0.8824683322030522,7.938163652552148,0.006447410765,0.011048460006713886,0.024925399008673698,0.04979788353552422,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
GIS,1992,2002,11,0.189192197,0.06999655266460522,0.2144305706024169,0.09376939417763688,0.21568725506360026,0.33914328435477703,0.36797204610419426,0.3104058375053087,2.0783138951963918,0.5726720064497238,0.6269533746978799,0.5330417387675421,5.07295031974492,0.017199290636363638,0.019493688236583356,0.030831207668616092,0.05206109149542944,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
GIS,1992,2020,29,1.4486749187,0.09623968518208324,1.5976368423271805,0.11025279365684647,1.0178605762221213,1.4891284110752379,1.3895643507200375,1.5571960588352092,0.37149002052838803,1.6285316794861697,1.4962140419194268,1.8590369812146044,1.228790329980153,0.04995430754137931,0.05509092559748898,0.051349255554318546,0.05615626480986792,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
GIS,2003,2010,8,0.5539904682,0.04325112236089955,0.6161100462079048,0.03533573394740328,1.1122483150643925,0.509821332693666,0.4616244986963858,0.5475695897017063,-0.8741519054145198,0.4544480329471131,0.3820224074001467,0.5566345545093517,-1.4539154896770203,0.069248808525,0.0770137557759881,0.06372766658670825,0.05680600411838914,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
GIS,2011,2017,7,0.4753440725000001,0.041974491630783525,0.5933527395129204,0.02261436224683711,2.475076631020599,0.4725498675595481,0.4135288414808017,0.5171262278974909,-0.053250607029584285,0.41556529283201626,0.3391680790933524,0.5277865821536477,-0.8413136350153857,0.06790629607142859,0.08476467707327436,0.06750712393707829,0.059366470404573754,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
GIS,2018,2023,6,0.373676656,0.04000139674272189,0.3147361195214333,0.06730983564150064,-0.7527627865337889,0.34505836382242583,0.300712998164535,0.3768508954197327,-0.6192645700350997,0.3733961041867163,0.296530314432351,0.4939366480585923,-0.0038904254301133073,0.062279442666666664,0.052456019920238885,0.057509727303737636,0.06223268403111939,"diag_imbie2026_vs_targets.py | tag L29 | IMBIE 2026 (Otosaka et al. Sci Data 13:1301; PDC 10.5285/128c5e33) annual means of monthly rates | targets recalib_targets_ext.csv (Frederikse 2020 <= 2018, GRACE-FO after) | target bar = Frederikse ensemble spread of the difference (+ 0.05/0.03 cm/yr GRACE sigma in quadrature past 2018) | model postpred_L29 / postpred_oldbrick | cm SLE, +=rise, rel 1995-2005 | commit a539557"
