year,component,arm,med_cm,p05_cm,p95_cm
1990,glaciers,fixed,-0.6663032249651273,-0.8935106608068273,-0.47346467776828005
1991,glaciers,fixed,-0.6370501069386558,-0.8489612692546618,-0.45471000340967366
1992,glaciers,fixed,-0.602868735317756,-0.8014307116258246,-0.4305631039506545
1993,glaciers,fixed,-0.5857504108715501,-0.7748643218140299,-0.4187794742498588
1994,glaciers,fixed,-0.5485075630263041,-0.7251191186855072,-0.39222173631381224
1995,glaciers,fixed,-0.5161184319248777,-0.6793880478951293,-0.3693433169592634
1996,glaciers,fixed,-0.4722576976513566,-0.6218539572377627,-0.336731880819197
1997,glaciers,fixed,-0.43440363945829485,-0.5709872072528429,-0.3112049011903739
1998,glaciers,fixed,-0.3895835677327757,-0.5116632658560535,-0.27998467176716074
1999,glaciers,fixed,-0.3157287465349665,-0.41468542256579066,-0.22671699187670763
2000,glaciers,fixed,-0.27504943738271637,-0.3619900669230506,-0.19773182608692358
2001,glaciers,fixed,-0.22833118303044975,-0.3001763590261149,-0.164308425438073
2002,glaciers,fixed,-0.1708002877792516,-0.22476919630227576,-0.12408883147229904
2003,glaciers,fixed,-0.10978395427046772,-0.14412650543412786,-0.07979588309134794
2004,glaciers,fixed,-0.04937321266096584,-0.06609841694440469,-0.035411335257465246
2005,glaciers,fixed,0.00028835833475993056,-0.010465469875598021,0.00995228114450324
2006,glaciers,fixed,0.07049868188633024,0.04730262151045674,0.09662303327872225
2007,glaciers,fixed,0.15024733200883955,0.10602210046047117,0.19813498489726897
2008,glaciers,fixed,0.21121740304421044,0.1504878041838873,0.27760379401005275
2009,glaciers,fixed,0.2544047884290368,0.18169024105228954,0.33455048856778147
2010,glaciers,fixed,0.3125217737860715,0.22330299454275912,0.4107741736809663
2011,glaciers,fixed,0.40642729616264406,0.2921593014472437,0.5333574328193293
2012,glaciers,fixed,0.4672273114588217,0.33703380613724065,0.6135147134045351
2013,glaciers,fixed,0.5171195379542153,0.3752563177365244,0.6783925926943968
2014,glaciers,fixed,0.5712665732271844,0.4134450078316112,0.7512496114055064
2015,glaciers,fixed,0.6400300592718979,0.4635455064768339,0.8418138242631682
2016,glaciers,fixed,0.7124937617223428,0.5178917432598251,0.9338709892590102
2017,glaciers,fixed,0.8365301435948993,0.6091950500995631,1.0958186177355174
2018,glaciers,fixed,0.9140843511370571,0.6651639233683766,1.1965066827882407
2019,glaciers,fixed,0.9781604732522016,0.710549028825108,1.281863120615112
2020,glaciers,fixed,1.0702991056101179,0.7776480421548378,1.4026699210602835
2021,glaciers,fixed,1.1382099813342053,0.8277626943655043,1.4904695261438257
2022,glaciers,fixed,1.2045975583518496,0.8774373454495303,1.5762381633483538
2023,glaciers,fixed,1.2772601034514048,0.9296009010293038,1.6683411785370916
2024,glaciers,fixed,1.3669966042368566,0.9954885921504647,1.7876915547239296
2025,glaciers,fixed,1.458809151002336,1.0616505673374244,1.9055012342002442
2026,glaciers,fixed,1.5497145946883006,1.1299906075663404,2.024527038071257
2027,glaciers,fixed,1.64537366135098,1.2008598110677824,2.1474900493536784
2028,glaciers,fixed,1.7423021558665113,1.2712501997335706,2.2700295394365995
2029,glaciers,fixed,1.8393422411720792,1.3424594980945614,2.395387276096714
2030,glaciers,fixed,1.9378860740699069,1.4148236662711113,2.521057381110145
2031,glaciers,fixed,2.0366335094419905,1.4881422086564142,2.6468129712173143
2032,glaciers,fixed,2.1354642561892154,1.5598325312040435,2.7747199901894097
2033,glaciers,fixed,2.234815074982523,1.6328974485509429,2.903149975485254
2034,glaciers,fixed,2.3332722174573686,1.7061940550168384,3.031187095612076
2035,glaciers,fixed,2.4345596832301606,1.7830338361998943,3.157350692161166
2036,glaciers,fixed,2.5366468697031377,1.8627535782098774,3.286106445041625
2037,glaciers,fixed,2.641820619139052,1.9451113896321028,3.4159284773687513
2038,glaciers,fixed,2.7449926279024393,2.0228996112011037,3.5466006255484293
2039,glaciers,fixed,2.848934498651211,2.0995557351383254,3.679814101241967
2040,glaciers,fixed,2.9529903635764896,2.1790868247490147,3.8104899596142396
2041,glaciers,fixed,3.057204692753515,2.262567121186096,3.9460975491720944
2042,glaciers,fixed,3.1608802611470623,2.3461287268206035,4.07637308631125
2043,glaciers,fixed,3.2635937347004753,2.4281330026060877,4.203559230874781
2044,glaciers,fixed,3.370240782729789,2.508285445505978,4.330471938385089
2045,glaciers,fixed,3.473086418829489,2.5894030566597643,4.4582102727648945
2046,glaciers,fixed,3.5753788442287804,2.6689107679114366,4.586990026713767
2047,glaciers,fixed,3.6792954857227245,2.7491902230834615,4.7183842660588535
2048,glaciers,fixed,3.78248120642893,2.829115568814065,4.856238500196977
2049,glaciers,fixed,3.8882122829218164,2.908430990606364,4.983627850683955
2050,glaciers,fixed,3.990913439172453,2.988947031573964,5.1178881348675915
2051,glaciers,fixed,4.093313777041269,3.0696383106368894,5.241150430864809
2052,glaciers,fixed,4.197112072491732,3.148642394958389,5.370946746949103
2053,glaciers,fixed,4.299760958042751,3.227312671887616,5.500250050893757
2054,glaciers,fixed,4.40022666670306,3.3095709088745258,5.630288069382057
2055,glaciers,fixed,4.501113149213648,3.3886856735705715,5.753839758086958
2056,glaciers,fixed,4.601809794487504,3.465699596536486,5.875965677891931
2057,glaciers,fixed,4.701786255914994,3.5427003194624813,5.995416923007842
2058,glaciers,fixed,4.798931401105989,3.619648318091455,6.114225431033047
2059,glaciers,fixed,4.896724177437456,3.6931155739716415,6.232465115504541
2060,glaciers,fixed,4.996158458631157,3.7663560893686534,6.352146640764869
2061,glaciers,fixed,5.094025376600825,3.8389156351933367,6.471476247959613
2062,glaciers,fixed,5.191255089153526,3.915236495303355,6.588861526960735
2063,glaciers,fixed,5.286503243864642,3.990893612755551,6.701866891386505
2064,glaciers,fixed,5.382227623848654,4.059214989696673,6.814619379664594
2065,glaciers,fixed,5.474750916567345,4.131457151688532,6.928913053532174
2066,glaciers,fixed,5.5631153773706465,4.205676845785363,7.042662833737985
2067,glaciers,fixed,5.6539272268260605,4.2789309754771985,7.161446790148795
2068,glaciers,fixed,5.742773253396698,4.351190374668144,7.274731276261224
2069,glaciers,fixed,5.830160997564658,4.422693480479383,7.384028263432963
2070,glaciers,fixed,5.916034036301597,4.486319695283464,7.484261594798655
2071,glaciers,fixed,6.001820875930324,4.553551966698189,7.580267639447844
2072,glaciers,fixed,6.0859953125605974,4.6215152392861425,7.675081884086175
2073,glaciers,fixed,6.1684104915989915,4.688673801460846,7.768468674645915
2074,glaciers,fixed,6.250271692471866,4.7504224648418685,7.860415671823362
2075,glaciers,fixed,6.330908733844558,4.8124895649786525,7.95671828535031
2076,glaciers,fixed,6.409632924657899,4.872803154763543,8.05702035183767
2077,glaciers,fixed,6.486516480252005,4.93223854333375,8.151387957164014
2078,glaciers,fixed,6.5627449012798165,4.984100179264008,8.239756056191393
2079,glaciers,fixed,6.635627451989938,5.043031776519518,8.329156075338902
2080,glaciers,fixed,6.708943525435375,5.101397367884456,8.412175833699141
2081,glaciers,fixed,6.780528931271892,5.159144836312536,8.49396766218429
2082,glaciers,fixed,6.849332018966958,5.220139711708553,8.574738184245021
2083,glaciers,fixed,6.921072006253137,5.275986174331365,8.654810106403183
2084,glaciers,fixed,6.9921825100606565,5.331046393818664,8.745773116123612
2085,glaciers,fixed,7.060936282044165,5.385689993718927,8.839170870767163
2086,glaciers,fixed,7.127907028758754,5.440106746955157,8.92509934244509
2087,glaciers,fixed,7.191712680051239,5.49348092062051,8.999870674272806
2088,glaciers,fixed,7.255270664718944,5.546297832949588,9.072388774640727
2089,glaciers,fixed,7.317647879681093,5.598071544383639,9.14725978740047
2090,glaciers,fixed,7.3783767344956495,5.648947169003456,9.22043119402689
2091,glaciers,fixed,7.438992314853122,5.697023140105271,9.286236992123154
2092,glaciers,fixed,7.5001056400610295,5.743286613366001,9.364372681083438
2093,glaciers,fixed,7.558382575092069,5.790498677917913,9.452743306369975
2094,glaciers,fixed,7.61755362149462,5.837919808743301,9.527315592735475
2095,glaciers,fixed,7.6749080074339915,5.886860042369507,9.600671645842366
2096,glaciers,fixed,7.734942709568255,5.9338631946258005,9.672891528567742
2097,glaciers,fixed,7.795060934398213,5.985730199774515,9.742202992792114
2098,glaciers,fixed,7.851939187113258,6.033226061673887,9.814860248776329
2099,glaciers,fixed,7.907264233829494,6.079285614178314,9.881771435296551
2100,glaciers,fixed,7.9613433428049,6.124513730047773,9.944865783157155
2101,glaciers,fixed,8.015304621917789,6.16898601775335,10.006774639345242
2102,glaciers,fixed,8.064653509037775,6.208996851313904,10.071620544116513
2103,glaciers,fixed,8.115141162405923,6.251898842966781,10.137286169051054
2104,glaciers,fixed,8.167945296812716,6.287473983363987,10.207956291925504
2105,glaciers,fixed,8.219728914646993,6.326217422336883,10.267297667343636
2106,glaciers,fixed,8.268688478203329,6.364183810533038,10.331146169551666
2107,glaciers,fixed,8.315873307903075,6.400337775916602,10.394093565046894
2108,glaciers,fixed,8.36811157784146,6.432944139444408,10.452333764038858
2109,glaciers,fixed,8.416022017038333,6.47008835083868,10.507712361241591
2110,glaciers,fixed,8.46338226510105,6.511310644111349,10.561645885903955
2111,glaciers,fixed,8.508954062361148,6.5464381112281975,10.614481782104491
2112,glaciers,fixed,8.55275812872869,6.58097486533571,10.666364376516949
2113,glaciers,fixed,8.598759029392628,6.61501021072658,10.717434498642739
2114,glaciers,fixed,8.639893598931181,6.648652451489945,10.767285656805342
2115,glaciers,fixed,8.681925512085105,6.682045022415599,10.815503599246176
2116,glaciers,fixed,8.722664648762551,6.715116323451104,10.863162888870754
2117,glaciers,fixed,8.763409657664155,6.747848461838018,10.910112228342765
2118,glaciers,fixed,8.806063667089216,6.780262517101309,10.961065386234822
2119,glaciers,fixed,8.848519525777625,6.812183463882417,11.012685830194396
2120,glaciers,fixed,8.891570058214022,6.845571467379132,11.058999372039393
2121,glaciers,fixed,8.932225355031747,6.87871054963004,11.104957184956964
2122,glaciers,fixed,8.972598297740092,6.907028181631463,11.153417134744286
2123,glaciers,fixed,9.014151918156259,6.93941393721689,11.201043583507834
2124,glaciers,fixed,9.051124643168658,6.971632840706623,11.248067873133891
2125,glaciers,fixed,9.08896786522857,7.000273850151371,11.294762726156758
2126,glaciers,fixed,9.128127856960047,7.027351018128129,11.341182967412912
2127,glaciers,fixed,9.166353473927636,7.054048486147149,11.386162260255656
2128,glaciers,fixed,9.202017029543544,7.080386444719028,11.42611703114069
2129,glaciers,fixed,9.234939330119865,7.109543924950019,11.47185929355886
2130,glaciers,fixed,9.268735989847842,7.14161646165533,11.516763423089465
2131,glaciers,fixed,9.300586767826138,7.172989902969919,11.553638026373209
2132,glaciers,fixed,9.331266282811924,7.203745110774447,11.596451025359851
2133,glaciers,fixed,9.361827540171465,7.229979687375367,11.634586237835126
2134,glaciers,fixed,9.393240455668817,7.254045348868235,11.666681312578502
2135,glaciers,fixed,9.425056540579163,7.276662782682619,11.698677149925215
2136,glaciers,fixed,9.457054998128566,7.296624776647047,11.738076879304934
2137,glaciers,fixed,9.485986695336573,7.316401609609847,11.769803343130043
2138,glaciers,fixed,9.516959708864547,7.335965557194604,11.800949645663488
2139,glaciers,fixed,9.550839963870681,7.357048897505695,11.83166217246575
2140,glaciers,fixed,9.584340768563845,7.3807284237238235,11.861605658442357
2141,glaciers,fixed,9.61504733999811,7.404038236311628,11.890939324376852
2142,glaciers,fixed,9.642301651798128,7.426924455578233,11.921800012876679
2143,glaciers,fixed,9.667436642604304,7.452045076078523,11.954286274430089
2144,glaciers,fixed,9.694047510331476,7.47580855492793,11.986243247580429
2145,glaciers,fixed,9.720696886188437,7.497896163941121,12.020197598176383
2146,glaciers,fixed,9.745363987252084,7.51704085489146,12.05362542167303
2147,glaciers,fixed,9.768487657587741,7.535928588004284,12.082318775101118
2148,glaciers,fixed,9.790690902151043,7.554815950591621,12.10977320846328
2149,glaciers,fixed,9.814635330074694,7.576034747052609,12.137969089065143
2150,glaciers,fixed,9.842243447342966,7.594951582788124,12.166933938279875
2151,glaciers,fixed,9.867077821853211,7.613276103574864,12.193325339426584
2152,glaciers,fixed,9.89123964825487,7.631240937897291,12.218748530927947
2153,glaciers,fixed,9.914151616798627,7.6496417283638465,12.243671472533864
2154,glaciers,fixed,9.93923695272623,7.666644840044687,12.271158005796563
2155,glaciers,fixed,9.963097070817586,7.682930401767518,12.30100651896879
2156,glaciers,fixed,9.98555137876995,7.7009654116556705,12.325824546933427
2157,glaciers,fixed,10.009724790251454,7.72003364573537,12.347768914750013
2158,glaciers,fixed,10.031985725502237,7.738426890905494,12.369473802608754
2159,glaciers,fixed,10.055338172730188,7.7556276685398835,12.391100605494488
2160,glaciers,fixed,10.076995407417625,7.772835499485797,12.418084854805373
2161,glaciers,fixed,10.098216693709244,7.790264680208007,12.448233392757153
2162,glaciers,fixed,10.120413871533493,7.808473963149999,12.47809738179669
2163,glaciers,fixed,10.142190904665421,7.826963396255398,12.505799622489727
2164,glaciers,fixed,10.161338017937457,7.843856089325728,12.525603249056742
2165,glaciers,fixed,10.182140791569225,7.860691964649015,12.544821345446785
2166,glaciers,fixed,10.200433792993273,7.877211751079099,12.564263964975314
2167,glaciers,fixed,10.217773813285536,7.89352717398898,12.589963595406513
2168,glaciers,fixed,10.235972258939077,7.909552950869247,12.616743646872408
2169,glaciers,fixed,10.252452839096204,7.9266423372642985,12.643219107043931
2170,glaciers,fixed,10.269964338782636,7.942240231172301,12.66831660925707
